frame,timestamp,location,acceleration,velocity,throttle,steer,brake,reverse,has_front_vehicle,front_vehicle_distance,front_vehicle_velocity,has_side_vehicle,side_vehicle_distance,side_vehicle_velocity,has_traffic_light,distance_tl,signal_tl,signal_tl_1s,signal_tl_2s,signal_tl_3s,signal_tl_4s,signal_tl_5s,signal_tl_6s,signal_tl_7s,signal_tl_8s,signal_tl_9s,signal_tl_10s,car_pixels_ratio,truck_bus_pixels_ratio,traffic_light_pixels_ratio
0.0,0.0,"Location(x=-103.432281, y=-22.643976, z=-0.007601)",-1.4427436590194702,5.2053961753845215,0.5900365114212036,0.025148732587695122,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.10652729552469135,0.0014462770061728395,0.00013503086419753085
1.0,1.0000000149011612,"Location(x=-102.499565, y=-27.788525, z=-0.007562)",-1.5189788341522217,5.179544925689697,0.5860632658004761,0.06767811626195908,0.0,False,0,100,0,1,3.9092745780944824,8.059322357177734,0,100,0,0,0,0,0,0,0,0,0,0,0,0.1019603587962963,0.0018774112654320987,0.0005680941358024691
2.0,2.0000000298023224,"Location(x=-100.966446, y=-32.741314, z=-0.007571)",-1.4872952699661255,5.125868797302246,0.5900365114212036,0.02182353287935257,0.0,False,0,100,0,1,6.1793131828308105,8.064014434814453,0,100,0,0,0,0,0,0,0,0,0,0,0,0.041137152777777776,0.003230613425925926,0.0006139081790123457
3.0,3.0000000447034836,"Location(x=-99.093170, y=-37.553345, z=-0.007641)",-1.4101886749267578,5.14837121963501,0.5939935445785522,0.05409931764006615,0.0,False,0,100,0,1,8.330190181732178,8.05436897277832,0,100,0,0,0,0,0,0,0,0,0,0,0,0.02601224922839506,0.010204475308641976,0.00047164351851851854
4.0,4.000000059604645,"Location(x=-96.642227, y=-42.143425, z=-0.007640)",-1.4087132215499878,5.195825576782227,0.5939935445785522,0.05470535159111023,0.0,False,0,100,0,1,10.229626178741455,7.472005844116211,1,32.44735336303711,3,3,3,3,3,3,3,3,3,1,1,0.06933786651234568,0.0009828317901234569,0.0007730516975308642
5.0,5.000000074505806,"Location(x=-93.545288, y=-46.372986, z=-0.007626)",-1.414502739906311,5.231947422027588,0.5939935445785522,0.059790946543216705,0.0,False,0,100,0,1,11.185145854949951,6.614132404327393,1,27.745412826538086,3,3,3,3,3,3,3,3,1,1,1,0.01304783950617284,0.0018764467592592593,0.0014916087962962962
6.0,6.000000089406967,"Location(x=-89.658745, y=-50.322613, z=-0.007649)",-1.4268940687179565,5.260343551635742,0.5939935445785522,0.06622816622257233,0.0,False,0,100,0,1,11.28917646408081,5.744607925415039,1,22.874723434448242,3,3,3,3,3,3,3,1,1,1,1,0.013184799382716049,0.0027806712962962963,0.0022096836419753085
7.0,7.000000104308128,"Location(x=-85.607216, y=-53.306675, z=-0.007596)",-1.445496678352356,5.278854846954346,0.5939935445785522,0.0794573575258255,0.0,False,0,100,0,1,10.638585567474365,5.006214618682861,1,17.843074798583984,3,3,3,3,3,3,1,1,1,1,1,0.014092881944444444,0.0035204475308641976,0.0031925154320987656
8.0,8.00000011920929,"Location(x=-80.584091, y=-55.726364, z=-0.007629)",-1.4445364475250244,5.293569564819336,0.5939935445785522,0.07810624688863754,0.0,False,0,100,0,1,6.6432061195373535,0.00024581121397204697,1,12.648463249206543,3,3,3,3,3,1,1,1,1,1,1,0.039054301697530866,0.003638117283950617,0.004129533179012346
9.0,9.00000013411045,"Location(x=-75.984238, y=-57.159283, z=-0.003982)",-4.912015914916992,3.4849321842193604,0.0,0.030994417145848274,0.21730700135231018,False,0,100,0,0,100,0,1,7.771823883056641,3,3,3,3,1,1,1,1,1,1,1,0.14017988040123458,0.0008482831790123457,0.006567804783950617
10.0,10.000000149011612,"Location(x=-74.946648, y=-57.425175, z=-0.007230)",0.01930258795619011,-0.0019975537434220314,0.0,0.07682295888662338,0.46758678555488586,False,0,100,0,0,100,0,1,6.54325532913208,3,3,3,1,1,1,1,1,1,1,1,0.1310860339506173,0.0012061149691358025,0.00785300925925926
11.0,11.000000163912773,"Location(x=-74.946259, y=-57.425243, z=-0.007788)",0,0,0.0,-0.022596007212996483,0.26284390687942505,False,0,100,0,0,100,0,1,6.542860984802246,3,3,1,1,1,1,1,1,1,1,1,0.11508198302469136,0.0014289158950617283,0.007849633487654321
12.0,12.000000178813934,"Location(x=-74.946259, y=-57.425243, z=-0.007788)",0,0,0.0,-0.02162202075123787,0.0,False,0,100,0,0,100,0,1,6.542860984802246,3,1,1,1,1,1,1,1,1,1,1,0.12660686728395062,0.0018470293209876542,0.007849633487654321
13.0,13.000000193715096,"Location(x=-74.946259, y=-57.425243, z=-0.007788)",0,0,0.0,-0.01812942698597908,0.0,False,0,100,0,0,100,0,1,6.542860984802246,1,1,1,1,1,1,1,1,1,1,2,0.1177613811728395,0.0026977237654320987,0.007849633487654321
14.0,14.000000208616257,"Location(x=-74.925949, y=-57.430702, z=-0.007826)",0.0751119926571846,0.04169995337724686,0.46307632327079773,0.0024169969838112593,0.0,False,0,100,0,1,4.019421100616455,4.269690990447998,1,6.524229049682617,1,1,1,1,1,1,1,1,1,2,2,0.08327064043209877,0.003979552469135802,0.007861689814814814
15.0,15.000000223517418,"Location(x=-74.346016, y=-57.574585, z=-0.008836)",1.373573660850525,1.1708307266235352,0.5577681660652161,0.05302201583981514,0.0,False,0,100,0,1,8.149457454681396,6.755354404449463,1,5.929567337036133,1,1,1,1,1,1,1,1,2,2,3,0.02399064429012346,0.012053915895061728,0.00847849151234568
16.0,16.00000023841858,"Location(x=-72.578331, y=-57.899544, z=-0.008590)",0.8637234568595886,2.321892261505127,0.5659327507019043,0.07692426443099976,0.0,False,0,100,0,1,13.989421367645264,8.000297546386719,1,4.139489650726318,1,1,1,1,1,1,1,2,2,3,3,0.012814911265432098,0.0005314429012345679,0.010426311728395062
17.0,17.00000025331974,"Location(x=-69.741714, y=-58.187870, z=-0.008300)",0.5851548910140991,3.0339138507843018,0.5577681660652161,0.0741221159696579,0.0,False,0,100,0,1,19.235015392303467,8.065674781799316,1,1.4439152479171753,1,1,1,1,1,1,2,2,3,3,3,0.007113715277777778,0.0005844907407407408,0.013043016975308642
