frame,timestamp,location,acceleration,velocity,throttle,steer,brake,reverse,has_front_vehicle,front_vehicle_distance,front_vehicle_velocity,has_side_vehicle,side_vehicle_distance,side_vehicle_velocity,has_traffic_light,distance_tl,signal_tl,signal_tl_1s,signal_tl_2s,signal_tl_3s,signal_tl_4s,signal_tl_5s,signal_tl_6s,signal_tl_7s,signal_tl_8s,signal_tl_9s,signal_tl_10s,car_pixels_ratio,truck_bus_pixels_ratio,traffic_light_pixels_ratio
11.0,10.950000163167715,"Location(x=-109.218895, y=95.239418, z=-0.020222)",4.3613362312316895,12.53695011138916,1.0,-0.03492629900574684,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0009789737654320987,0.0012683256172839506,0.0004798418209876543
12.0,11.950000178068876,"Location(x=-105.334877, y=109.048553, z=-0.019809)",1.4321575164794922,15.688931465148926,1.0,-0.05561448261141777,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0014506172839506173,0.0012456597222222222,0.0006375385802469136
13.0,12.950000192970037,"Location(x=-96.781502, y=123.789413, z=-0.020032)",2.4819483757019043,18.300466537475586,1.0,-0.06140819191932678,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.003514178240740741,0.0016396604938271604,0.0009538966049382717
14.0,13.950000207871199,"Location(x=-82.184044, y=136.199280, z=-0.019917)",2.1064255237579346,20.099342346191406,0.8844196200370789,-0.07969383150339127,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.01380835262345679,0.004517746913580247,0.002179783950617284
15.0,14.95000022277236,"Location(x=-62.721878, y=141.301163, z=-0.019010)",-1.2602996826171875,19.97913932800293,0.0,-0.05854453146457672,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.001945408950617284,0.0,0.004434317129629629
16.0,15.950000237673521,"Location(x=-44.563770, y=138.562531, z=-0.017532)",-5.092350006103516,16.57912826538086,0.0,0.05820769444108009,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.005143229166666667,0.0,0.0
17.0,16.950000252574682,"Location(x=-30.533102, y=137.563324, z=-0.017043)",-0.32842546701431274,11.599270820617676,0.0,-0.006546114105731249,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.023345871913580247,0.0,0.0
18.0,17.950000267475843,"Location(x=-22.316879, y=137.749161, z=-0.017984)",-0.19288240373134613,6.0170392990112305,1.0,-0.006546114105731249,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.015111882716049383,0.0,0.0
19.0,18.950000282377005,"Location(x=-14.674277, y=137.771286, z=-0.020704)",4.683287620544434,9.58530330657959,1.0,-0.006546114105731249,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.03139130015432099,0.0,0.0
20.0,19.950000297278166,"Location(x=-3.206161, y=137.585556, z=-0.020433)",3.4994957447052,13.330626487731934,1.0,0.001409913063980639,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.01812789351851852,0.0,0.0
21.0,20.950000312179327,"Location(x=11.735560, y=137.337936, z=-0.019826)",3.3810665607452393,16.251834869384766,1.0,0.003390515921637416,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.020179880401234567,0.0,0.0
22.0,21.950000327080488,"Location(x=29.486803, y=137.320663, z=-0.020074)",2.568816661834717,19.088911056518555,1.0,0.004498321563005447,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0009461805555555556,0.0,0.0
23.0,22.95000034198165,"Location(x=49.843731, y=137.736526, z=-0.020045)",2.4665169715881348,21.59461212158203,1.0,-0.006512543186545372,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0021749614197530865,0.0,0.0
24.0,23.95000035688281,"Location(x=72.600319, y=137.408066, z=-0.019883)",1.451544165611267,23.710044860839844,0.3325749933719635,-0.09904944151639938,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.009932484567901235,0.0,0.0
25.0,24.950000371783972,"Location(x=92.831070, y=129.686676, z=-0.017555)",-3.936602830886841,19.04224395751953,0.0,-0.11820650845766068,0.0,False,1,79.06289494037628,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.007456597222222222,0.00016059027777777778,0.00027584876543209876
26.0,25.950000386685133,"Location(x=100.368614, y=116.116219, z=-0.017770)",-6.547545909881592,13.275118827819824,0.0,0.014368664473295212,0.0,False,0,100,0,1,64.41127598285675,6.10375820997433e-07,1,67.90119934082031,3,3,3,3,3,3,3,3,1,1,1,0.0005835262345679012,6.558641975308642e-05,0.00022280092592592593
27.0,26.950000401586294,"Location(x=102.251564, y=106.009209, z=-0.015953)",-7.582714557647705,6.933732986450195,0.0,0.005572567228227854,0.0,False,0,100,0,1,54.14524281024933,2.2895383722243423e-07,1,57.681549072265625,3,3,3,3,3,3,3,1,1,1,1,0.0008531057098765432,7.378472222222222e-05,0.0002806712962962963
28.0,27.950000416487455,"Location(x=103.069061, y=102.081512, z=-0.018199)",-1.1853302717208862,1.9399113655090332,1.0,-0.01759214699268341,0.0,False,0,100,0,1,50.243547558784485,4.768935468746349e-07,1,53.807525634765625,3,3,3,3,3,3,1,1,1,1,1,0.00099633487654321,0.00010271990740740741,0.00030092592592592595
29.0,28.950000431388617,"Location(x=103.552124, y=99.435684, z=-0.020262)",3.0905230045318604,4.058193683624268,1.0,-0.017558567225933075,0.0,False,0,100,0,1,47.46259129047394,7.653282096953262e-08,1,51.044219970703125,3,3,3,3,3,1,1,1,1,1,1,0.0008270640432098765,0.00013744212962962964,0.0003250385802469136
30.0,29.950000446289778,"Location(x=104.443565, y=93.489311, z=-0.020280)",5.416487216949463,7.994194030761719,1.0,-0.017558567225933075,0.0,False,0,100,0,1,41.453271985054016,2.1005607209190202e-07,1,45.06552505493164,3,3,3,3,1,1,1,1,1,1,1,0.0011844135802469135,0.00024402006172839506,0.0003833912037037037
31.0,30.95000046119094,"Location(x=105.410034, y=82.743599, z=-0.020557)",4.023664951324463,12.086933135986328,1.0,-0.010474015958607197,0.0,False,0,100,0,1,31.277055859565735,5.340639290807303e-07,1,34.90711212158203,3,3,3,1,1,1,1,1,1,1,1,0.002703028549382716,0.0005782214506172839,0.0005565200617283951
32.0,31.9500004760921,"Location(x=105.941948, y=69.446930, z=-0.017983)",-3.610618829727173,12.964445114135742,0.0,-0.0012420660350471735,0.0,False,0,100,0,1,18.065359234809875,2.0984509774280014e-07,1,21.637636184692383,3,3,1,1,1,1,1,1,1,1,1,0.04506076388888889,0.0014048032407407408,0.001015625
33.0,32.95000049099326,"Location(x=106.186180, y=59.084389, z=-0.017442)",-0.12371548265218735,8.959186553955078,0.0,-0.0027862621936947107,0.0,False,0,100,0,1,7.2749940156936646,4.5788110014655103e-07,1,10.633543968200684,3,1,1,1,1,1,1,1,1,1,1,0.0189819637345679,0.005828028549382716,0.0020119598765432098
34.0,33.95000050589442,"Location(x=106.274170, y=53.610004, z=-0.016562)",-6.29308557510376,1.8226380348205566,0.0,-0.003289806889370084,0.7285009622573853,False,0,100,0,0,100,0,1,5.245975017547607,1,1,1,1,1,1,1,1,1,1,2,0.08787133487654321,0.07186390817901235,0.002815875771604938
35.0,34.950000520795584,"Location(x=106.276756, y=53.380608, z=-0.019179)",-0.00028923925128765404,0,0.0,-0.003289806889370084,0.0,False,0,100,0,0,100,0,1,4.9346208572387695,1,1,1,1,1,1,1,1,1,2,2,0.09821421682098766,0.0,0.0034307484567901235
36.0,35.950000535696745,"Location(x=106.277237, y=53.331501, z=-0.019826)",3.49013090133667,0.35442930459976196,1.0,-0.00352479494176805,0.0,False,0,100,0,1,6.265851140022278,4.392284393310547,1,4.909063339233398,1,1,1,1,1,1,1,1,2,2,3,0.03200713734567901,0.0,0.0034553433641975307
37.0,36.950000550597906,"Location(x=106.293770, y=51.705292, z=-0.020090)",2.5356106758117676,2.8211381435394287,1.0,-0.0030883888248354197,0.0,False,0,100,0,1,9.157304883003235,5.5617146492004395,1,3.2636497020721436,1,1,1,1,1,1,1,2,2,3,3,0.013314525462962964,0.0,0.004073109567901235
38.0,37.95000056549907,"Location(x=106.320564, y=47.344734, z=-0.020722)",4.666280746459961,6.413819789886475,1.0,-0.0030883888248354197,0.0,False,0,100,0,1,11.70570957660675,8.098348617553711,1,0,1,1,1,1,1,1,2,2,3,3,3,0.00802999614197531,0.0,0.007775848765432099
39.0,38.95000058040023,"Location(x=106.304207, y=38.883762, z=-0.020661)",3.471745252609253,10.594705581665039,1.0,-0.0030883888248354197,0.0,False,0,100,0,1,11.271721959114075,7.992428779602051,0,100,0,0,0,0,0,0,0,0,0,0,0,0.008598572530864197,0.0,0.005178915895061729
40.0,39.95000059530139,"Location(x=106.149216, y=26.570744, z=-0.020339)",3.3071279525756836,14.108541488647461,1.0,-0.0006042481400072575,0.0,False,0,100,0,1,7.160854458808899,7.986604690551758,0,100,0,0,0,0,0,0,0,0,0,0,0,0.02351032021604938,0.0,0.0
41.0,40.95000061020255,"Location(x=105.931259, y=10.960179, z=-0.020185)",3.062129497528076,16.98948097229004,1.0,0.005773989949375391,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.011196952160493828,0.0,0.0
42.0,41.95000062510371,"Location(x=106.008621, y=-7.421592, z=-0.020058)",2.531052827835083,19.673063278198242,1.0,-0.0013092048466205597,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
43.0,42.95000064000487,"Location(x=105.898735, y=-28.345205, z=-0.020014)",2.3309273719787598,22.101661682128906,1.0,-0.05436865985393524,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
44.0,43.950000654906034,"Location(x=100.759071, y=-50.421402, z=-0.019705)",1.6251931190490723,22.97374725341797,1.0,-0.15765295922756195,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.001349826388888889,0.0,0.0
45.0,44.950000669807196,"Location(x=84.761993, y=-63.896088, z=-0.018843)",-1.1046613454818726,19.500967025756836,0.0,-0.007586815394461155,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0036742862654320987,0.0,9.596836419753087e-05
46.0,45.95000068470836,"Location(x=66.481880, y=-65.514908, z=-0.017800)",-2.561519145965576,15.898016929626465,1.0,-0.012320569716393948,0.0,False,1,85.33715999126434,0,1,86.07940089702606,0.0,1,92.88534545898438,3,3,3,3,3,3,3,3,3,3,3,0.003335744598765432,0.0,0.00013792438271604938
47.0,46.95000069960952,"Location(x=50.250416, y=-64.677185, z=-0.019973)",2.111048460006714,17.270174026489258,1.0,0.0047668819315731525,0.0,False,1,69.21802699565887,0,1,69.91442286968231,0.0,1,76.72063446044922,3,3,3,3,3,3,3,3,3,3,3,0.030710358796296296,0.0,0.00018952546296296295
48.0,47.95000071451068,"Location(x=32.021500, y=-63.752686, z=-0.018472)",-3.115427017211914,18.28374481201172,0.0,0.007318245712667704,0.0,False,1,51.13141429424286,0,1,51.740610003471375,0.0,1,58.546836853027344,3,3,3,3,3,3,3,3,3,3,1,0.10787085262345679,0.0,0.00026668595679012343
49.0,48.95000072941184,"Location(x=14.911386, y=-63.648232, z=-0.018607)",-0.3321303725242615,16.567323684692383,0.0,0.0062439776957035065,0.0,False,1,34.035497546195984,0,1,34.555089831352234,0.0,1,41.36088562011719,3,3,3,3,3,3,3,3,3,1,1,0.07930748456790124,0.0,0.0004557291666666667
50.0,49.950000744313,"Location(x=0.671726, y=-63.890087, z=-0.016706)",-6.03905725479126,11.996499061584473,0.0,-0.001879884977824986,0.0,False,1,19.68037974834442,0,1,20.07984721660614,0.0,1,26.885160446166992,3,3,3,3,3,3,3,3,1,1,1,0.02487991898148148,0.0,0.0008998842592592592
51.0,50.95000075921416,"Location(x=-7.498841, y=-63.944565, z=-0.015567)",-9.231582641601562,4.554460525512695,0.0,0.0069153932854533195,0.7114331722259521,False,1,11.323995471000671,0,1,11.128500819206238,8.583088515479176e-07,1,18.12796401977539,3,3,3,3,3,3,3,1,1,1,1,0.01861496913580247,0.0,0.0016314621913580247
52.0,51.950000774115324,"Location(x=-8.875037, y=-63.973026, z=-0.018909)",0.006327200680971146,-0.000701811455655843,0.0,0.006478972267359495,0.7045208215713501,False,1,9.948294520378113,0,1,9.802701830863953,3.0544714491043123e-07,1,16.751922607421875,3,3,3,3,3,3,1,1,1,1,1,0.024957079475308643,0.0,0.0017915702160493827
53.0,52.950000789016485,"Location(x=-8.875344, y=-63.973034, z=-0.019191)",0,0,0.0,0.003189097624272108,0.0,False,1,9.94799029827118,0,1,9.802407145500183,6.009202024870319e-07,1,16.751611709594727,3,3,3,3,3,1,1,1,1,1,1,0.025024112654320987,0.0,0.0017766203703703705
54.0,53.950000803917646,"Location(x=-9.101760, y=-63.978298, z=-0.020173)",2.3570916652679443,1.0964059829711914,0.9803120493888855,0.005203294102102518,0.0,False,1,9.721644282341003,0,1,9.585049510002136,1.912486524702217e-08,1,16.525203704833984,3,3,3,3,1,1,1,1,1,1,1,0.02586323302469136,1.4467592592592592e-06,0.0018195408950617284
55.0,54.95000081881881,"Location(x=-11.102972, y=-64.028976, z=-0.019243)",-0.510556697845459,2.3817405700683594,0.26284390687942505,0.005203294102102518,0.0,False,1,7.720892786979675,0,1,7.677114367485046,3.625501108217577e-07,1,14.523905754089355,3,3,3,1,1,1,1,1,1,1,1,0.04000868055555556,0.0,0.002116608796296296
56.0,55.95000083371997,"Location(x=-12.770635, y=-64.078575, z=-0.018698)",-1.1040500402450562,0.9749796390533447,0.0,0.005203294102102518,0.0,False,1,6.053470492362976,0,1,6.111167788505554,7.82017707479099e-07,1,12.855911254882812,3,3,1,1,1,1,1,1,1,1,1,0.0835546875,0.0,0.0024701003086419755
57.0,56.95000084862113,"Location(x=-13.355069, y=-64.097702, z=-0.019023)",-0.36800792813301086,0.31856924295425415,0.0,0.005203294102102518,0.0,False,1,5.469094157218933,0,0,100,0,1,12.271292686462402,3,1,1,1,1,1,1,1,1,1,1,0.0759350887345679,0.0,0.00263647762345679
58.0,57.95000086352229,"Location(x=-13.893579, y=-64.116127, z=-0.019995)",0.7065533399581909,1.3976821899414062,0.0,0.005203294102102518,0.0,False,1,4.9306401014328,0.0025505973026156425,0,100,0,1,11.732582092285156,1,1,1,1,1,1,1,1,1,1,2,0.09185378086419753,0.0,0.002763792438271605
59.0,58.95000087842345,"Location(x=-14.920830, y=-64.152939, z=-0.018887)",-0.6881949305534363,0.6097637414932251,0.0,0.005203294102102518,0.0,False,1,5.179650187492371,3.1453285217285156,0,100,0,1,10.704878807067871,1,1,1,1,1,1,1,1,1,2,2,0.08807002314814814,0.0,0.003099440586419753
60.0,59.950000893324614,"Location(x=-15.931066, y=-64.191841, z=-0.020044)",2.263500213623047,2.0844027996063232,1.0,0.005203294102102518,0.0,False,1,8.318722605705261,4.014092445373535,1,8.46703040599823,4.142476558685303,1,9.694087028503418,1,1,1,1,1,1,1,1,2,2,3,0.03127797067901235,0.00021749614197530865,0.00353491512345679
61.0,60.950000908225775,"Location(x=-19.295383, y=-64.336418, z=-0.020468)",5.437777996063232,4.898859024047852,1.0,0.0009735110215842724,0.0,False,1,10.786555171012878,8.126178741455078,1,11.070367693901062,8.418662071228027,1,6.3273234367370605,1,1,1,1,1,1,1,2,2,3,3,0.018365644290123457,0.0011005015432098766,0.0025694444444444445
62.0,61.950000923126936,"Location(x=-26.438982, y=-64.573395, z=-0.020797)",4.699662685394287,9.28883171081543,1.0,-0.0049683027900755405,0.0,False,1,11.40527331829071,8.056642532348633,1,11.898513674736023,7.955324649810791,1,0,1,1,1,1,1,1,2,2,3,3,3,0.018336709104938273,0.002384259259259259,0.003763503086419753
63.0,62.9500009380281,"Location(x=-37.646732, y=-64.746513, z=-0.020466)",3.5791215896606445,13.0691499710083,1.0,0.000335693359375,0.0,False,1,8.529486536979675,8.053163528442383,1,8.817721247673035,8.060476303100586,0,100,0,0,0,0,0,0,0,0,0,0,0,0.027314332561728397,0.004045621141975308,0.009301697530864197
64.0,63.95000095292926,"Location(x=-52.371834, y=-64.913101, z=-0.019893)",-0.19442357122898102,16.018760681152344,1.0,0.0032226673793047667,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.09155430169753087,0.0083203125,0.003174189814814815
65.0,64.95000096783042,"Location(x=-68.970451, y=-65.168625, z=-0.018032)",-3.005974769592285,15.829658508300781,0.0,-0.03452298417687416,0.0,False,1,45.876158595085144,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.03577305169753087,0.04959490740740741,0.0
66.0,65.95000098273158,"Location(x=-82.988258, y=-63.729729, z=-0.017514)",-5.54196310043335,12.143821716308594,0.5072786808013916,-0.09616886079311371,0.0,False,1,34.78425490856171,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.004913676697530864,0.0,0.0
67.0,66.95000099763274,"Location(x=-92.379021, y=-59.263046, z=-0.019146)",1.0879333019256592,10.034317016601562,0.7519012689590454,-0.10125333815813065,0.0,False,1,25.638266444206238,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.006097125771604938,0.0,0.00037229938271604937
68.0,67.9500010125339,"Location(x=-98.717995, y=-52.900764, z=-0.016571)",-7.191895008087158,6.701808452606201,0.0,-0.06356501579284668,0.0,False,1,16.994711756706238,0,1,41.59624373912811,2.0981026693789318e-07,1,46.32085037231445,3,3,1,1,1,1,1,1,1,1,1,0.007642264660493827,0.0,0.0007132523148148148
69.0,68.95000102743506,"Location(x=-100.945251, y=-49.786648, z=-0.018024)",-2.3420910835266113,1.9268532991409302,0.0,-0.061778854578733444,0.0,False,1,13.229763865470886,0,1,37.94172179698944,6.29425187526067e-07,1,42.775909423828125,3,1,1,1,1,1,1,1,1,1,1,0.009490258487654321,0.0,0.0006847993827160494
70.0,69.95000104233623,"Location(x=-101.689392, y=-48.586586, z=-0.019906)",2.154345989227295,1.8719390630722046,1.0,-0.03186808153986931,0.0,False,1,11.831896662712097,0,1,36.57512176036835,1.0490418844710803e-06,1,41.446468353271484,3,3,3,3,3,3,3,3,3,3,3,0.010632233796296296,0.0,0.0006312692901234568
71.0,70.95000105723739,"Location(x=-103.342468, y=-45.698215, z=-0.019980)",0.6026030778884888,4.214493274688721,0.8064804673194885,-0.041750919073820114,0.0,False,1,8.748407244682312,0,1,34.36308181285858,2.3888614177703857,1,38.50384521484375,1,1,1,1,1,1,1,1,1,2,2,0.014724151234567901,0.0,0.0007118055555555556
72.0,71.95000107213855,"Location(x=-105.283310, y=-41.634415, z=-0.017150)",-5.699699878692627,2.901716709136963,0.0,-0.04531601443886757,0.3829764127731323,False,1,4.178860545158386,0,1,33.79411590099335,4.782888889312744,1,34.10311508178711,1,1,1,1,1,1,1,1,1,2,2,0.0976051311728395,0.0,0.0007426697530864198
73.0,72.95000108703971,"Location(x=-105.516960, y=-41.063850, z=-0.019151)",0.0016113929450511932,0,0.0,-0.04195268824696541,0.0,False,1,3.4277604818344116,0,1,7.017276644706726,8.037200927734375,1,33.37407302856445,1,1,1,1,1,1,1,1,2,2,3,0.0856640625,0.0,0.0007156635802469136
74.0,73.95000110194087,"Location(x=-105.516968, y=-41.063797, z=-0.019191)",0,0,0.0,-0.03647245839238167,0.0,False,1,3.67119300365448,1.1118249893188477,1,14.279319643974304,7.366504192352295,1,33.373985290527344,1,1,1,1,1,1,1,2,2,3,3,0.057280574845679014,0.0,0.000716628086419753
75.0,74.95000111684203,"Location(x=-105.516968, y=-41.063797, z=-0.019191)",0,0,0.0,-0.03139764070510864,0.0,False,1,6.0677231550216675,3.7043426036834717,1,20.81012523174286,6.441683292388916,1,33.373985290527344,1,1,1,1,1,1,2,2,3,3,3,0.026568287037037036,0.0,0.000716628086419753
76.0,75.95000113174319,"Location(x=-105.696365, y=-40.621780, z=-0.020098)",2.2949657440185547,1.4116798639297485,1.0,-0.03294342756271362,0.0,False,1,9.249307513237,4.417566776275635,1,26.189556002616882,5.600990295410156,1,32.98329162597656,1,1,1,1,2,2,3,3,3,3,3,0.01443287037037037,0.0,0.0007233796296296296
77.0,76.95000114664435,"Location(x=-106.660316, y=-38.059574, z=-0.020277)",3.0490753650665283,3.9337172508239746,1.0,-0.03405246138572693,0.0,False,1,10.665626406669617,4.069155693054199,1,28.666589617729187,4.389911651611328,1,30.444747924804688,1,1,1,2,2,3,3,3,3,3,3,0.0112914737654321,0.00010947145061728395,0.0008212770061728395
78.0,77.95000116154552,"Location(x=-108.409752, y=-32.379230, z=-0.019541)",-0.13436436653137207,7.297520637512207,0.0,-0.03492629900574684,0.0,False,1,8.767420649528503,4.427956581115723,1,27.336572527885437,4.13361120223999,1,24.785133361816406,1,1,2,2,3,3,3,3,3,3,3,0.0135546875,0.00013695987654320987,0.0009722222222222222
79.0,78.95000117644668,"Location(x=-109.539780, y=-27.232008, z=-0.017394)",-3.929722547531128,3.026487350463867,0.0,-0.042827058583498,0.0,False,1,7.969711184501648,4.415324687957764,1,27.354076266288757,8.217881202697754,1,19.373191833496094,1,2,2,3,3,3,3,3,3,3,3,0.016784818672839506,0.00012779706790123457,0.001238425925925926
80.0,79.95000119134784,"Location(x=-109.882706, y=-24.921032, z=-0.020058)",2.6187047958374023,3.2101399898529053,1.0,-0.03388442099094391,0.0,False,1,9.755977511405945,5.1938252449035645,1,32.91864192485809,7.991272926330566,1,16.910001754760742,1,2,2,3,3,3,3,3,3,3,3,0.011767457561728395,0.00012393904320987653,0.0013392168209876542
81.0,80.950001206249,"Location(x=-110.382744, y=-19.703030, z=-0.020725)",4.502902507781982,7.046817779541016,1.0,-0.026996301487088203,0.0,False,1,6.785062670707703,0,1,36.03352153301239,8.050332069396973,1,12.04981803894043,2,3,3,3,3,3,3,3,3,3,3,0.020102237654320988,9.259259259259259e-05,0.0018127893518518519
82.0,81.95000122115016,"Location(x=-110.602310, y=-13.157318, z=-0.029564)",15.075335502624512,-0.47269362211227417,0.0,-0.025686189532279968,0.8581450581550598,False,1,0,0.020492959767580032,1,37.154584765434265,8.036552429199219,1,5.163938999176025,2,3,3,3,3,3,3,3,3,3,3,0.19891637731481482,0.0001943479938271605,0.0033622685185185183
83.0,82.95000123605132,"Location(x=-110.607559, y=-13.170658, z=-0.019202)",-0.0003570160479284823,0.00012015772517770529,0.0,-0.02619006857275963,0.0,False,1,0,0,1,45.18982112407684,8.039633750915527,1,5.177637100219727,3,3,3,3,3,3,3,3,3,3,3,0.20232253086419752,0.0004967206790123457,0.003363233024691358
84.0,83.95000125095248,"Location(x=-110.607559, y=-13.170663, z=-0.019193)",0,0,0.0,-0.02619006857275963,0.0,False,1,0,0,1,53.217878222465515,8.038939476013184,1,5.177643299102783,3,3,3,3,3,3,3,3,3,3,3,0.2953515625,0.000392554012345679,0.0033584104938271606
85.0,84.95000126585364,"Location(x=-110.607559, y=-13.170663, z=-0.019193)",0,0,0.0,-0.026122882962226868,0.0,False,1,0,0,1,61.248918414115906,8.039095878601074,1,5.177643299102783,3,3,3,3,3,3,3,3,3,3,3,0.2963392168209876,0.0004832175925925926,0.0033584104938271606
86.0,85.9500012807548,"Location(x=-110.607559, y=-13.170663, z=-0.019193)",0,0,0.0,-0.003457655431702733,0.0,False,1,0,0,1,69.28207576274872,8.039063453674316,1,5.177643299102783,3,3,3,3,3,3,3,3,3,3,3,0.2955926890432099,0.0003380594135802469,0.0033584104938271606
