frame,timestamp,location,acceleration,velocity,throttle,steer,brake,reverse,has_front_vehicle,front_vehicle_distance,front_vehicle_velocity,has_side_vehicle,side_vehicle_distance,side_vehicle_velocity,has_traffic_light,distance_tl,signal_tl,signal_tl_1s,signal_tl_2s,signal_tl_3s,signal_tl_4s,signal_tl_5s,signal_tl_6s,signal_tl_7s,signal_tl_8s,signal_tl_9s,signal_tl_10s,car_pixels_ratio,truck_bus_pixels_ratio,traffic_light_pixels_ratio
0.0,0.0,"Location(x=-15.912742, y=-67.963547, z=-0.007787)",0,0,0.0,-0.0010742191225290298,0.24034327268600464,False,0,100,0,1,44.974337339401245,8.103432655334473,1,9.695027351379395,3,3,3,3,3,1,1,1,1,1,1,0.07410252700617284,0.0024913194444444444,0.0020066550925925924
1.0,1.0000000149011612,"Location(x=-15.912742, y=-67.963547, z=-0.007788)",0,0,0.0,-0.0010406498331576586,0.23463541269302368,False,0,100,0,1,53.06933093070984,8.098464965820312,1,9.695027351379395,3,3,3,3,1,1,1,1,1,1,1,0.0792578125,0.0029716435185185184,0.0020071373456790123
2.0,2.0000000298023224,"Location(x=-15.912742, y=-67.963547, z=-0.007788)",0,0,0.0,-0.004095481708645821,0.23463541269302368,False,0,100,0,1,61.03315234184265,8.091577529907227,1,9.695027351379395,3,3,3,1,1,1,1,1,1,1,1,0.06910300925925926,0.00906201774691358,0.0020071373456790123
3.0,3.0000000447034836,"Location(x=-15.912742, y=-67.963547, z=-0.007788)",0,0,0.0,-0.004095481708645821,0.23463541269302368,False,0,100,0,1,68.60123705863953,8.098823547363281,1,9.695027351379395,3,3,1,1,1,1,1,1,1,1,1,0.06910300925925926,0.01365210262345679,0.0020071373456790123
4.0,4.000000059604645,"Location(x=-15.912742, y=-67.963547, z=-0.007788)",0,0,0.0,-0.004095481708645821,0.23463541269302368,False,0,100,0,1,75.56490588188171,8.087333679199219,1,9.695027351379395,3,1,1,1,1,1,1,1,1,1,1,0.06911072530864197,0.011841242283950617,0.0020071373456790123
5.0,5.000000074505806,"Location(x=-15.912742, y=-67.963547, z=-0.007788)",0,0,0.0,-0.004095481708645821,0.024407953023910522,False,0,100,0,1,81.84051012992859,8.097280502319336,1,9.695027351379395,1,1,1,1,1,1,1,1,1,1,2,0.06580150462962962,0.02482349537037037,0.0020071373456790123
6.0,6.000000089406967,"Location(x=-15.941966, y=-67.964104, z=-0.007828)",-0.09036827832460403,0.06367959082126617,0.3976173996925354,-0.00587470130994916,0.0,False,0,100,0,1,6.776162624359131,4.268835544586182,1,9.668839454650879,1,1,1,1,1,1,1,1,1,2,2,0.024889081790123457,0.0012837577160493827,0.002006172839506173
7.0,7.000000104308128,"Location(x=-16.520718, y=-67.974373, z=-0.008747)",1.1735587120056152,1.1549314260482788,0.5244028568267822,-0.005706849042326212,0.0,False,0,100,0,1,10.520023822784424,5.221173286437988,1,9.087011337280273,1,1,1,1,1,1,1,1,2,2,3,0.009255883487654321,0.0013151041666666667,0.0021103395061728395
8.0,8.00000011920929,"Location(x=-18.192268, y=-67.999702, z=-0.008436)",0.6891610026359558,2.0914275646209717,0.5244028568267822,-0.005706849042326212,0.0,False,0,100,0,1,15.674205303192139,8.180841445922852,1,7.415546417236328,1,1,1,1,1,1,1,2,2,3,3,0.0038237847222222223,0.0007402584876543209,0.0024517746913580245
9.0,9.00000013411045,"Location(x=-20.556938, y=-68.023003, z=-0.008071)",0.2496272623538971,2.5633420944213867,0.49860161542892456,-0.005606137681752443,0.0,False,0,100,0,1,20.914241313934326,8.015783309936523,1,5.051888942718506,1,1,1,1,1,1,2,2,3,3,3,0.004036940586419753,0.0002507716049382716,0.00283179012345679
