frame,timestamp,location,acceleration,velocity,throttle,steer,brake,reverse,has_front_vehicle,front_vehicle_distance,front_vehicle_velocity,has_side_vehicle,side_vehicle_distance,side_vehicle_velocity,has_traffic_light,distance_tl,signal_tl,signal_tl_1s,signal_tl_2s,signal_tl_3s,signal_tl_4s,signal_tl_5s,signal_tl_6s,signal_tl_7s,signal_tl_8s,signal_tl_9s,signal_tl_10s,car_pixels_ratio,truck_bus_pixels_ratio,traffic_light_pixels_ratio
0.0,0.0,"Location(x=-28.725397, y=28.104153, z=-0.019192)",0,0,0.0,0.0005706787924282253,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.00026765046296296297,0.0,4.9189814814814815e-05
1.0,1.0000000149011612,"Location(x=-28.713591, y=28.104250, z=-0.019247)",0.28059297800064087,0.052638567984104156,0.36312973499298096,0.009131113067269325,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.00023967978395061728,0.0,4.72608024691358e-05
2.0,2.0000000298023224,"Location(x=-28.517614, y=28.107084, z=-0.019566)",0.9214045405387878,0.5798938870429993,0.4262150526046753,0.019909245893359184,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.00014274691358024693,0.0,5.015432098765432e-05
3.0,3.0000000447034836,"Location(x=-27.604897, y=28.123991, z=-0.019349)",0.3635064363479614,1.1538925170898438,0.46758678555488586,0.009836132638156414,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.00015962577160493827,0.0,5.208333333333334e-05
4.0,4.000000059604645,"Location(x=-26.286263, y=28.149607, z=-0.019358)",0.46185988187789917,1.509653925895691,0.5577681660652161,0.007351817097514868,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0001818094135802469,0.0,5.594135802469136e-05
5.0,5.000000074505806,"Location(x=-24.558769, y=28.187099, z=-0.019334)",0.3477071225643158,1.9227491617202759,0.5820735692977905,-0.00023498536029364914,0.0,False,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.04893325617283951,0.0,6.076388888888889e-05
6.0,6.000000089406967,"Location(x=-22.484264, y=28.222700, z=-0.019293)",0.25002869963645935,2.2106411457061768,0.5979344844818115,-0.007183961570262909,0.0,False,0,100,0,1,7.207133531570435,7.966416835784912,0,100,0,0,0,0,0,0,0,0,0,0,0,0.026337287808641974,0.0003824266975308642,5.690586419753086e-05
7.0,7.000000104308128,"Location(x=-20.135536, y=28.250666, z=-0.019310)",0.30387136340141296,2.496548652648926,0.6174018979072571,0.00013427734666038305,0.0,False,0,100,0,1,12.640214204788208,7.966223239898682,0,100,0,0,0,0,0,0,0,0,0,0,0,0.007289737654320987,0.0002025462962962963,5.9799382716049385e-05
8.0,8.00000011920929,"Location(x=-17.484156, y=28.280128, z=-0.019312)",0.3153133690357208,2.805830717086792,0.6287944912910461,-0.005639708135277033,0.0,False,0,100,0,1,17.876429796218872,7.966238498687744,0,100,0,0,0,0,0,0,0,0,0,0,0,0.003529128086419753,0.0005806327160493827,6.558641975308642e-05
9.0,9.00000013411045,"Location(x=-14.514305, y=28.292141, z=-0.019318)",0.3282206952571869,3.1312777996063232,0.6362673044204712,-0.0008392335730604827,0.0,False,0,100,0,1,22.831986665725708,7.966233730316162,0,100,0,0,0,0,0,0,0,0,0,0,0,0.002156153549382716,0.0008506944444444444,6.751543209876543e-05
10.0,10.000000149011612,"Location(x=-11.208308, y=28.300798, z=-0.019335)",0.37329337000846863,3.4854681491851807,0.647369384765625,-0.0014770518755540252,0.0,False,0,100,0,1,27.471383333206177,7.96624231338501,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0015388695987654322,0.0005285493827160494,7.426697530864198e-05
11.0,11.000000163912773,"Location(x=-7.562938, y=28.301428, z=-0.019150)",-0.3738568127155304,3.6790530681610107,0.5244028568267822,-0.0014770518755540252,0.0,False,1,63.30313241481781,7.206637382507324,1,31.781975984573364,7.9662394523620605,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0013507908950617284,0.00028838734567901235,7.716049382716049e-05
12.0,12.000000178813934,"Location(x=-4.058413, y=28.311758, z=-0.019144)",-0.20305003225803375,3.403385639190674,0.49860161542892456,0.008963252417743206,0.0,False,1,66.58073556423187,6.336845874786377,1,36.23967480659485,7.966238975524902,1,81.73417663574219,1,1,1,1,1,1,1,2,2,3,3,0.0010942322530864198,0.00026475694444444447,8.198302469135803e-05
