frame,timestamp,location,acceleration,velocity,throttle,steer,brake,reverse,has_front_vehicle,front_vehicle_distance,front_vehicle_velocity,has_side_vehicle,side_vehicle_distance,side_vehicle_velocity,has_traffic_light,distance_tl,signal_tl,signal_tl_1s,signal_tl_2s,signal_tl_3s,signal_tl_4s,signal_tl_5s,signal_tl_6s,signal_tl_7s,signal_tl_8s,signal_tl_9s,signal_tl_10s,car_pixels_ratio,truck_bus_pixels_ratio,traffic_light_pixels_ratio
0.0,0.0,"Location(x=70.389824, y=25.022570, z=0.001679)",0,0,0.0,-0.00835895910859108,0.0,False,0,100,0,0,100,0,1,7.288318157196045,1,1,1,1,1,1,1,1,1,2,2,0.09953221450617283,0.0030733989197530864,0.001775173611111111
1.0,1.0000000149011612,"Location(x=70.394196, y=25.022655, z=0.001665)",1.862876534461975,0.08786188811063766,0.16952106356620789,-0.008560390211641788,0.0,False,0,100,0,1,5.303593635559082,4.243412971496582,1,7.28394889831543,1,1,1,1,1,1,1,1,2,2,3,0.04052710262345679,0.006007426697530864,0.001775655864197531
2.0,2.0000000298023224,"Location(x=71.188057, y=25.037476, z=0.001413)",3.88627290725708,2.266533613204956,0.6655943989753723,-0.008560390211641788,0.0,False,1,8.67723274230957,4.254116058349609,0,100,0,1,6.490511417388916,1,1,1,1,1,1,1,2,2,3,3,0.015464409722222221,0.00765673225308642,0.0019208140432098765
3.0,3.0000000447034836,"Location(x=75.381859, y=25.091139, z=0.001782)",1.6349399089813232,5.468053817749023,0.6362673044204712,-0.01007114164531231,0.0,False,1,9.887727737426758,6.784125328063965,0,100,0,1,2.303208112716675,1,1,1,1,1,1,2,2,3,3,3,0.009204282407407408,0.02183497299382716,0.0030242091049382715
4.0,4.000000059604645,"Location(x=82.276070, y=25.260649, z=0.001636)",2.337371349334717,8.297453880310059,0.6362673044204712,0.07786983251571655,0.0,False,1,10.961000442504883,7.939413070678711,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.006693672839506173,0.0042896412037037035,0.014946469907407407
5.0,5.000000074505806,"Location(x=91.615021, y=27.370661, z=0.001677)",1.8417928218841553,10.796104431152344,0.6325380802154541,0.12866941094398499,0.0,False,1,9.445984840393066,7.906365871429443,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.01230613425925926,0.010855999228395061,0.003999807098765432
6.0,6.000000089406967,"Location(x=99.946014, y=34.771210, z=0.001939)",-1.5902957916259766,11.313637733459473,0.4024427533149719,0.24363599717617035,0.0,False,1,5.922900199890137,7.978329181671143,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.022513020833333335,0.024099151234567903,0.0
7.0,7.000000104308128,"Location(x=100.788101, y=45.488331, z=0.001878)",-0.492506206035614,10.684698104858398,0.4215070903301239,-0.006311119068413973,0.0,False,1,36.35841631889343,8.008478164672852,1,3.053774833679199,7.979793548583984,0,100,0,0,0,0,0,0,0,0,0,0,0,0.09438657407407407,0.01373312114197531,0.0
8.0,8.00000011920929,"Location(x=99.713203, y=56.080608, z=0.001823)",0.21508167684078217,10.716859817504883,0.485421359539032,-0.0010406498331576586,0.0,False,1,33.78022265434265,8.014506340026855,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.07224922839506173,0.0,0.0
9.0,9.00000013411045,"Location(x=98.847710, y=67.057152, z=0.001791)",0.5082493424415588,11.34424114227295,0.5115882158279419,-0.018465232104063034,0.0,False,1,30.757391691207886,8.012348175048828,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0025043402777777776,0.0,0.0
10.0,10.000000149011612,"Location(x=98.689293, y=78.878563, z=0.001751)",1.0882949829101562,12.401229858398438,0.5659327507019043,-0.015543853864073753,0.0,False,0,100,0,1,26.744337797164917,8.01706314086914,0,100,0,0,0,0,0,0,0,0,0,0,0,0.004301215277777778,0.0,0.0
11.0,11.000000163912773,"Location(x=98.664597, y=91.814529, z=0.001775)",0.8014563322067261,13.409727096557617,0.5618590712547302,0.03576658293604851,0.0,False,1,21.763476133346558,8.012954711914062,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.012550636574074073,0.0,0.0
12.0,12.000000178813934,"Location(x=96.332870, y=105.252403, z=0.001896)",-1.1826446056365967,13.53378963470459,0.3976173996925354,0.09606721997261047,0.0,False,1,16.245775938034058,8.010245323181152,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.005543016975308642,0.0,0.0
