frame,timestamp,location,acceleration,velocity,throttle,steer,brake,reverse,has_front_vehicle,front_vehicle_distance,front_vehicle_velocity,has_side_vehicle,side_vehicle_distance,side_vehicle_velocity,has_traffic_light,distance_tl,signal_tl,signal_tl_1s,signal_tl_2s,signal_tl_3s,signal_tl_4s,signal_tl_5s,signal_tl_6s,signal_tl_7s,signal_tl_8s,signal_tl_9s,signal_tl_10s,car_pixels_ratio,truck_bus_pixels_ratio,traffic_light_pixels_ratio
10.0,10.000000149011612,"Location(x=-113.239159, y=-17.428978, z=0.001701)",0,0,0.0,0.007318245712667704,0.758484423160553,False,1,3.3488059043884277,0,0,100,0,1,9.481597900390625,3,3,3,3,3,3,3,3,3,1,1,0.06288628472222223,0.009190297067901235,0.0021532600308641976
11.0,11.000000163912773,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,3.348766803741455,0,0,100,0,1,9.481557846069336,3,3,3,3,3,3,3,3,1,1,1,0.07104070216049382,0.009184992283950618,0.0021469907407407405
12.0,12.000000178813934,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,3.348766803741455,0,0,100,0,1,9.481557846069336,3,3,3,3,3,3,3,1,1,1,1,0.15918595679012346,0.005648630401234568,0.0021469907407407405
13.0,13.000000193715096,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,3.348766803741455,0,1,3.4011194705963135,0.0009058659779839218,1,9.481557846069336,3,3,3,3,3,3,1,1,1,1,1,0.15835744598765433,0.006262056327160494,0.0021469907407407405
14.0,14.000000208616257,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,3.348766803741455,0,1,3.4011662006378174,9.199789019476157e-06,1,9.481557846069336,3,3,3,3,3,1,1,1,1,1,1,0.15840904706790124,0.006259645061728395,0.0021469907407407405
15.0,15.000000223517418,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,3.348766803741455,0,1,3.4011642932891846,2.099461227089705e-07,1,9.481557846069336,3,3,3,3,1,1,1,1,1,1,1,0.15844280478395062,0.006259645061728395,0.0021469907407407405
16.0,16.00000023841858,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,3.348766803741455,0,1,3.4011642932891846,6.801970471315144e-07,1,9.481557846069336,3,3,3,1,1,1,1,1,1,1,1,0.1579349922839506,0.007235725308641975,0.0021469907407407405
17.0,17.00000025331974,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,3.348766803741455,0,1,3.4011642932891846,1.2505297490861267e-06,1,9.481557846069336,3,3,1,1,1,1,1,1,1,1,1,0.15787519290123456,0.00982445987654321,0.0021469907407407405
18.0,18.0000002682209,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,3.348766803741455,0,1,3.4011642932891846,4.5778941171192855e-07,1,9.481557846069336,3,1,1,1,1,1,1,1,1,1,1,0.1573799189814815,0.012609953703703703,0.0021469907407407405
19.0,19.000000283122063,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,3.348766803741455,0,1,3.4011642932891846,1.0113363941854914e-06,1,9.481557846069336,1,1,1,1,1,1,1,1,1,1,2,0.15747154706790123,0.013995466820987654,0.0021469907407407405
20.0,20.000000298023224,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,4.011471271514893,1.657111406326294,1,3.731135606765747,1.9176950454711914,1,9.481557846069336,1,1,1,1,1,1,1,1,1,2,2,0.13746190200617284,0.017666377314814814,0.0018166473765432098
21.0,21.000000312924385,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,7.024989604949951,4.489055156707764,1,6.687199831008911,0.019822051748633385,1,9.481557846069336,1,1,1,1,1,1,1,1,2,2,3,0.047212577160493825,0.02403838734567901,0.0018166473765432098
22.0,22.000000327825546,"Location(x=-113.239159, y=-17.428947, z=0.001679)",0,0,0.0,0.001879884977824986,0.0,False,1,11.492035388946533,4.118443489074707,1,6.703006029129028,6.854297680547461e-05,1,9.481557846069336,1,1,1,1,1,1,1,2,2,3,3,0.03401282793209877,0.06438319830246914,0.0018214699074074075
23.0,23.000000342726707,"Location(x=-113.241570, y=-15.138781, z=0.001487)",6.835636615753174,5.301636695861816,1.0,0.001879884977824986,0.0,False,1,14.513742923736572,6.724144458770752,1,4.777215242385864,5.010271593164362e-07,1,7.466831684112549,1,1,1,1,1,1,2,2,3,3,3,0.05433738425925926,0.010445601851851852,0.0025072337962962965
24.0,24.00000035762787,"Location(x=-113.281967, y=-6.591631, z=0.001624)",-0.27763763070106506,10.924659729003906,0.04554416611790657,0.0023162884172052145,0.0,False,1,13.896347522735596,7.960669040679932,0,100,0,1,0,1,1,1,1,1,2,2,3,3,3,3,0.0104296875,0.0028332368827160494,0.006189718364197531
25.0,25.00000037252903,"Location(x=-113.382599, y=2.095221, z=0.002095)",-2.7171592712402344,7.495522975921631,0.16952106356620789,0.0023162884172052145,0.0,False,1,12.626404285430908,7.994510650634766,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.006758294753086419,0.0013179976851851853,0.008835358796296296
26.0,26.00000038743019,"Location(x=-113.552467, y=11.035108, z=0.001391)",5.771349906921387,11.757828712463379,0.9239239692687988,0.0023162884172052145,0.0,False,1,11.66005563735962,8.016364097595215,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.007821662808641975,0.002482156635802469,0.014088541666666666
27.0,27.000000402331352,"Location(x=-113.885780, y=23.365583, z=0.002150)",-4.247334003448486,10.72418212890625,0.0,-0.0012756354408338666,0.0,False,1,7.30106782913208,8.016716957092285,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.018276909722222224,0.007037037037037037,0.0
28.0,28.000000417232513,"Location(x=-114.140884, y=32.156544, z=0.002034)",-0.42733991146087646,7.310277938842773,0.5370500683784485,-0.0013092048466205597,0.0,False,1,6.483689785003662,8.015995979309082,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.02558545524691358,0.026692708333333332,0.0
29.0,29.000000432133675,"Location(x=-114.335594, y=39.893414, z=0.001995)",-1.3366625308990479,7.2268967628479,0.48099344968795776,-0.0013092048466205597,0.0,False,0,100,0,1,6.722326755523682,8.015929222106934,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0192944637345679,0.09816213348765432,0.0
30.0,30.000000447034836,"Location(x=-114.514732, y=48.270706, z=0.001665)",-0.8785660266876221,9.82804012298584,0.0,-0.0013092048466205597,0.0,False,1,6.321387767791748,8.015953063964844,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.020789930555555555,0.08805217978395062,0.0
31.0,31.000000461935997,"Location(x=-114.654068, y=56.530262, z=0.002007)",-0.6543704867362976,6.947569370269775,0.4494173526763916,-0.0061432658694684505,0.0,False,1,6.038296222686768,8.015944480895996,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.023390239197530863,0.0001996527777777778,0.0
32.0,32.00000047683716,"Location(x=-114.683922, y=64.826653, z=0.001600)",0.9400766491889954,10.035598754882812,0.15095092356204987,-0.001879884977824986,0.0,False,1,5.7176947593688965,8.01677131652832,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.024644097222222223,0.0003539737654320988,1.3503086419753087e-05
33.0,33.00000049173832,"Location(x=-114.647736, y=73.417763, z=0.002075)",-2.0406789779663086,6.999609470367432,0.49423372745513916,-0.007150390185415745,0.0,False,1,5.1002278327941895,8.00684642791748,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.03150125385802469,0.0007079475308641975,9.741512345679012e-05
34.0,34.00000050663948,"Location(x=-114.462654, y=80.539200, z=0.001978)",-1.4776328802108765,6.693206787109375,0.3377349078655243,-0.015980364754796028,0.0,False,1,5.956506252288818,8.022130966186523,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.02504099151234568,0.001224922839506173,0.00022472993827160495
35.0,35.00000052154064,"Location(x=-113.888504, y=87.966812, z=0.001860)",-2.1156013011932373,7.964909553527832,0.0,-0.05238242819905281,0.0,False,1,6.518348217010498,8.005030632019043,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.02158420138888889,0.0011844135802469135,0.0003616898148148148
36.0,36.0000005364418,"Location(x=-112.559479, y=94.289871, z=0.002041)",-1.81756591796875,5.107513904571533,0.44482117891311646,-0.046796198934316635,0.0,False,1,8.040910243988037,8.021912574768066,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.015305266203703703,0.001017554012345679,0.0004349922839506173
37.0,37.000000551342964,"Location(x=-110.238373, y=101.112907, z=0.001302)",7.256890773773193,10.623727798461914,1.0,-0.03738006576895714,0.0,False,1,8.784229755401611,8.004363059997559,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.012697723765432099,0.0010551697530864197,0.0004475308641975309
38.0,38.000000566244125,"Location(x=-104.788971, y=112.639702, z=0.002110)",-4.864036560058594,12.102614402770996,0.0,-0.019338347017765045,0.0,False,1,3.9476284980773926,8.027568817138672,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.044243827160493826,0.0012017746913580247,0.0006158371913580247
39.0,39.00000058114529,"Location(x=-99.661987, y=121.141197, z=0.002115)",-3.5307130813598633,8.035795211791992,0.0,-0.049218762665987015,0.0,False,1,1.9350290298461914,8.01081657409668,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.128671875,0.0012037037037037038,0.0006568287037037037
40.0,40.00000059604645,"Location(x=-95.563263, y=126.205742, z=0.001908)",1.9142049551010132,5.699865341186523,0.8728300333023071,-0.06609330326318741,0.0,False,1,3.371645450592041,8.008811950683594,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.06634886188271605,0.0023172260802469136,0.0011762152777777778
41.0,41.00000061094761,"Location(x=-88.925568, y=131.908798, z=0.001634)",-2.3096914291381836,11.039292335510254,0.0,-0.06653162091970444,0.0,False,1,2.5544424057006836,7.696910381317139,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.09483844521604938,0.003175636574074074,0.001640625
42.0,42.00000062584877,"Location(x=-80.906792, y=136.336761, z=0.002100)",-3.361231803894043,7.406652450561523,0.0,-0.06781301647424698,0.0,False,1,0.4965510368347168,6.686447620391846,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.2270924961419753,0.004974440586419753,0.0019212962962962964
43.0,43.00000064074993,"Location(x=-75.256653, y=138.147171, z=0.001674)",-1.27420175075531,4.798706531524658,0.19966262578964233,-0.05787087231874466,0.0,False,1,0.7390799522399902,5.837437152862549,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.21293306327160494,0.0044921875,0.0038102816358024693
44.0,44.00000065565109,"Location(x=-70.302750, y=139.165649, z=0.001780)",0.8463166356086731,5.448394298553467,0.09307808429002762,-0.045719683170318604,0.0,False,1,1.049142837524414,5.1005425453186035,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.18668788580246914,0.005483699845679012,0.004371141975308642
45.0,45.000000670552254,"Location(x=-65.601173, y=139.725250, z=0.001800)",-1.6732542514801025,3.9107675552368164,0.0,-0.0470317006111145,0.0,False,1,0.8260178565979004,4.548825263977051,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.20050250771604938,0.003285108024691358,0.016409143518518517
46.0,46.000000685453415,"Location(x=-61.590576, y=139.925537, z=0.001752)",0.35800471901893616,5.3085150718688965,0.8033537268638611,-0.02619006857275963,0.0,False,1,1.3432703018188477,5.051408290863037,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.16668885030864197,0.0018624614197530864,0.006116898148148148
47.0,47.000000700354576,"Location(x=-55.767490, y=139.973663, z=0.001968)",-0.26593783497810364,5.261951446533203,0.5618590712547302,-0.010037568397819996,0.0,False,1,2.3218140602111816,8.092443466186523,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.11331500771604938,0.002563175154320988,0.0
48.0,48.00000071525574,"Location(x=-48.947014, y=139.855011, z=0.001497)",3.3494651317596436,9.0902099609375,0.32738739252090454,0.001443482469767332,0.0,False,1,3.505638599395752,7.967800140380859,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.05915364583333333,0.004116030092592593,0.0
49.0,49.0000007301569,"Location(x=-40.922520, y=139.766068, z=0.002070)",-2.4972593784332275,6.519428730010986,0.0,0.009131113067269325,0.0,False,1,3.4675183296203613,7.933799743652344,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.06793499228395061,0.009480613425925925,0.0
50.0,50.00000074505806,"Location(x=-33.661098, y=139.757080, z=0.001346)",7.571078300476074,10.010673522949219,0.9565468430519104,-0.0023498579394072294,0.0,False,1,4.183784008026123,7.935452938079834,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.05972752700617284,0.02874807098765432,0.0
51.0,51.00000075995922,"Location(x=-21.944788, y=139.839386, z=0.002111)",-4.429910659790039,10.79344654083252,0.0,0.02212580107152462,0.0,False,1,0.46506214141845703,7.936762809753418,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.22854359567901233,0.0,0.0
52.0,52.00000077486038,"Location(x=-13.832131, y=140.336533, z=0.002060)",-2.940899610519409,6.356721878051758,0.0,-0.016886981204152107,0.0,False,1,0.49198293685913086,7.839885234832764,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.23057002314814815,0.0,0.0
53.0,53.00000078976154,"Location(x=-8.557258, y=140.563919, z=0.001913)",0.15301281213760376,5.132570266723633,0.5780519843101501,-0.022596007212996483,0.0,False,1,3.1979598999023438,7.96750545501709,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.07161313657407407,0.0,0.0
54.0,54.000000804662704,"Location(x=-2.980001, y=140.617676, z=0.001877)",0.2405834197998047,5.663782119750977,0.49860161542892456,-0.003054819069802761,0.0,False,1,5.600167751312256,7.941456317901611,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.04187162422839506,0.0,0.0
55.0,55.000000819563866,"Location(x=3.388815, y=140.635605, z=0.001665)",3.021658420562744,7.455138683319092,0.6287944912910461,-0.003054819069802761,0.0,False,1,7.2080979347229,7.9359965324401855,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.10495997299382716,0.0,0.0
56.0,56.00000083446503,"Location(x=11.987247, y=140.598373, z=0.001983)",-2.8738937377929688,8.42949104309082,0.0,-0.002114871283993125,0.0,False,1,6.588724613189697,7.936514377593994,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.1592235725308642,0.0,0.0
57.0,57.00000084936619,"Location(x=19.123667, y=140.583145, z=0.001692)",5.072665691375732,7.310304641723633,0.8640457987785339,0.0038604927249252796,0.0,False,1,7.430199146270752,7.9367570877075195,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.01701099537037037,0.0,0.0
58.0,58.00000086426735,"Location(x=28.346182, y=140.654800, z=0.002010)",-3.2161900997161865,9.077308654785156,0.0,0.0008392335730604827,0.0,False,1,6.183801174163818,7.9367547035217285,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.023257137345679014,0.0,0.0
59.0,59.00000087916851,"Location(x=36.246571, y=140.745010, z=0.001702)",3.7891414165496826,8.189790725708008,0.7419418096542358,0.0009735110215842724,0.0,False,1,6.257923603057861,7.9367499351501465,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.027275270061728394,0.0,0.0
60.0,60.00000089406967,"Location(x=45.817104, y=140.882767, z=0.002009)",-3.271411895751953,9.326319694519043,0.0,0.0009735110215842724,0.0,False,1,4.661488056182861,7.936740875244141,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.03602623456790124,0.0,0.0
61.0,61.00000090897083,"Location(x=53.408890, y=141.010437, z=0.002030)",-0.5994665026664734,6.203612804412842,0.647369384765625,-0.0028198317158967257,0.0,False,1,5.041118144989014,7.938995361328125,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.03396653163580247,0.0,0.0
62.0,62.000000923871994,"Location(x=61.187370, y=141.048691, z=0.001527)",3.9771502017974854,9.858721733093262,0.6436828374862671,-0.01883462443947792,0.0,False,1,5.218413829803467,7.9301958084106445,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.03156925154320988,0.0,0.0
63.0,63.000000938773155,"Location(x=70.501434, y=140.400421, z=0.002096)",-2.991384506225586,7.792337894439697,0.0,-0.06090276688337326,0.0,False,1,3.8101935386657715,7.930588722229004,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.06693287037037036,0.0,0.0
64.0,64.00000095367432,"Location(x=76.595474, y=138.999603, z=0.001969)",0.6964948177337646,5.196111679077148,0.6905462741851807,-0.06666649878025055,0.0,False,1,5.466660022735596,7.938202857971191,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.03431568287037037,0.0,0.0
65.0,65.00000096857548,"Location(x=83.128349, y=136.349060, z=0.001485)",5.150508880615234,9.408368110656738,0.8127037882804871,-0.06467736512422562,0.0,False,1,6.315676212310791,7.9327921867370605,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.024621913580246915,0.0,0.0
66.0,66.00000098347664,"Location(x=91.123642, y=131.247803, z=0.002098)",-3.1034293174743652,8.062562942504883,0.0,-0.07287333905696869,0.0,False,1,4.7523512840271,7.932878494262695,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.03556423611111111,0.0,0.00019772376543209877
67.0,67.0000009983778,"Location(x=96.446304, y=125.901627, z=0.001538)",5.280686378479004,8.94491958618164,0.825031578540802,-0.07287333905696869,0.0,False,1,5.132328510284424,7.932115077972412,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.041846064814814815,0.0,0.00021219135802469136
68.0,68.00000101327896,"Location(x=102.053337, y=117.670258, z=0.002086)",-3.3555572032928467,8.947394371032715,0.0,-0.038724783807992935,0.0,False,1,3.0876336097717285,7.931980609893799,0,100,0,1,69.6181869506836,3,3,3,3,3,3,3,3,3,3,3,0.13952835648148149,0.0,0.00034722222222222224
69.0,69.00000102818012,"Location(x=105.287544, y=110.818649, z=0.001896)",1.4652777910232544,6.24376106262207,0.758484423160553,-0.04743543267250061,0.0,False,1,3.7487387657165527,7.931155681610107,0,100,0,1,62.80936050415039,3,3,3,3,3,3,3,3,3,3,3,0.05115885416666666,0.0,0.00030912422839506174
70.0,70.00000104308128,"Location(x=107.788956, y=102.717056, z=0.001563)",3.0718910694122314,10.46459674835205,0.2793825566768646,-0.04312974214553833,0.0,False,1,3.419008731842041,7.941149711608887,0,100,0,1,54.80272674560547,3,3,3,3,3,3,3,3,3,3,3,0.05511429398148148,0.0,0.0003563850308641975
71.0,71.00000105798244,"Location(x=109.173637, y=93.850502, z=0.002873)",-2.7384419441223145,7.458132743835449,0.0,-0.058780327439308167,0.0,False,1,2.283357620239258,7.977893352508545,0,100,0,1,45.76369857788086,3,3,3,3,3,3,3,3,3,3,3,0.1058203125,0.0,0.00041859567901234566
72.0,72.0000010728836,"Location(x=109.192360, y=87.225044, z=0.001521)",6.176605224609375,7.651785373687744,0.9457942843437195,-0.017995106056332588,0.0,False,1,3.6604418754577637,7.978713512420654,0,100,0,1,39.16207504272461,3,3,3,3,3,3,3,3,3,3,3,0.053043016975308645,0.0,0.0005082947530864198
73.0,73.00000108778477,"Location(x=108.843018, y=76.687904, z=0.002007)",-3.741081714630127,10.891602516174316,0.0,0.006008983589708805,0.0,False,1,1.270930290222168,7.978973865509033,1,53.348825216293335,8.092305183410645,1,28.778348922729492,3,3,3,3,3,3,3,3,3,3,3,0.1683617862654321,0.001318479938271605,0.0006746720679012345
74.0,74.00000110268593,"Location(x=108.803017, y=68.346916, z=0.001889)",-2.592979907989502,6.965439319610596,0.0,0.017726466059684753,0.0,False,1,0.0039234161376953125,7.166716575622559,1,50.90909743309021,8.108905792236328,1,19.905073165893555,3,3,3,3,3,3,3,3,3,3,3,0.2570997299382716,0.009233699845679013,0.0009799382716049383
75.0,75.00000111758709,"Location(x=108.974800, y=62.550396, z=0.001748)",-1.8611259460449219,4.503978252410889,0.0,-0.011548364534974098,0.0,False,1,0.9426918029785156,6.126035213470459,1,53.169259786605835,8.163678169250488,1,14.328840255737305,3,3,3,3,3,3,3,3,3,3,3,0.2223336226851852,0.014091917438271605,0.001419753086419753
76.0,76.00000113248825,"Location(x=109.013969, y=58.001209, z=0.001835)",0.532677173614502,5.183840274810791,0.45854470133781433,-0.015140927396714687,0.0,False,1,1.8543834686279297,5.308663845062256,1,56.49735426902771,8.156137466430664,1,9.560125350952148,3,3,3,3,3,3,3,3,3,3,3,0.1446387924382716,0.01819926697530864,0.0019319058641975308
77.0,77.00000114738941,"Location(x=109.008583, y=54.562038, z=0.001687)",-0.00476630637422204,0.008244425989687443,0.25165897607803345,0.01752498745918274,0.7318787574768066,False,1,0.06016874313354492,0.017887935042381287,0,100,0,1,6.129417896270752,3,3,3,3,3,3,3,3,3,3,3,0.25200376157407406,0.02558497299382716,0.002513503086419753
78.0,78.00000116229057,"Location(x=109.008453, y=54.563099, z=0.001675)",0.11167074739933014,0.0047006323002278805,0.0,0.010910467244684696,0.0,False,1,0.06300592422485352,0,0,100,0,1,6.1304850578308105,3,3,3,3,3,3,3,3,3,3,3,0.25918402777777777,0.027742091049382717,0.00267505787037037
79.0,79.00000117719173,"Location(x=109.008453, y=54.560783, z=0.001678)",0.11147969961166382,0.005153297446668148,0.0,0.008056814782321453,0.0,False,1,0.060704708099365234,0,0,100,0,1,6.128178119659424,3,3,3,3,3,3,3,3,3,3,3,0.25679783950617285,0.08328221450617283,0.002330246913580247
80.0,80.0000011920929,"Location(x=109.008446, y=54.558266, z=0.001677)",0.11086759716272354,0.00545867346227169,0.0,0.008056814782321453,0.0,False,1,0.05820322036743164,0,0,100,0,1,6.125670909881592,3,3,3,3,3,3,3,3,3,3,3,0.2559056712962963,0.09827498070987654,0.002494212962962963
81.0,81.00000120699406,"Location(x=109.008446, y=54.555649, z=0.001678)",0.11140679568052292,0.00526815140619874,0.0,0.0022827188950031996,0.0,False,1,0.05569314956665039,0,0,100,0,1,6.123155117034912,3,3,3,3,3,3,3,3,3,3,3,0.34257667824074073,0.0011892361111111112,0.0029210069444444444
82.0,82.00000122189522,"Location(x=109.008446, y=54.553238, z=0.001678)",0.1115398183465004,0.0051115634851157665,0.0,-0.0032562371343374252,0.0,False,1,0.053206443786621094,0,0,100,0,1,6.120661735534668,3,3,3,3,3,3,3,3,3,3,1,0.35743778935185183,0.0012977430555555555,0.0029128086419753087
83.0,83.00000123679638,"Location(x=109.008446, y=54.550594, z=0.001678)",0.11119955033063889,0.005378675181418657,0.0,-0.0032562371343374252,0.0,False,1,0.05066967010498047,0,0,100,0,1,6.118119239807129,3,3,3,3,3,3,3,3,3,1,1,0.3438136574074074,0.001244212962962963,0.002894483024691358
84.0,84.00000125169754,"Location(x=109.008446, y=54.548176, z=0.001678)",0.11147159337997437,0.005207270849496126,0.0,-0.0032562371343374252,0.0,False,1,0.04817533493041992,0,0,100,0,1,6.115618705749512,3,3,3,3,3,3,3,3,1,1,1,0.34424961419753086,0.0013401813271604938,0.00289014274691358
85.0,85.0000012665987,"Location(x=109.008446, y=54.545658, z=0.001677)",0.11032998561859131,0.00551688764244318,0.0,-0.0032562371343374252,0.0,False,1,0.04567289352416992,0,0,100,0,1,6.113110065460205,3,3,3,3,3,3,3,1,1,1,1,0.34476514274691356,0.0010228587962962962,0.0028862847222222224
86.0,86.00000128149986,"Location(x=109.008446, y=54.543030, z=0.001678)",0.11135144531726837,0.005310696084052324,0.0,-0.0032562371343374252,0.0,False,1,0.043155670166015625,0,0,100,0,1,6.110586643218994,3,3,3,3,3,3,1,1,1,1,1,0.34587770061728396,0.0012760416666666666,0.0028858024691358025
